"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2980804,"July 28, 2024",Florida,"Fort Pierce","1166 Bayshore Dr",0,1,1,0,0,N/A
2980807,"July 28, 2024",Texas,"San Antonio","1300 block of Patricia Dr",0,1,1,0,0,N/A
2980273,"July 26, 2024",Indiana,Indianapolis,"3600 block of N Wittfield St",0,1,0,0,2,N/A
2978744,"July 25, 2024",Louisiana,Jeanerette,"2519 Martin Luther King Dr",1,4,0,1,1,N/A
2977519,"July 24, 2024",Pennsylvania,Lancaster,"600 block of E Fulton St",0,1,0,0,1,N/A
2978141,"July 24, 2024","New Jersey",Rahway,"1076 Broad St",0,3,0,0,1,N/A
2976942,"July 24, 2024",Colorado,Thornton,"Gale Blvd and W Thornton Pkwy",0,1,1,0,0,N/A
2977710,"July 23, 2024",Wisconsin,Baraboo,"Water St and Manchester Rd",0,1,1,0,0,N/A
2974165,"July 21, 2024",Alabama,Moody,"2700 block of Ashley Manor",0,1,1,0,0,N/A
2975030,"July 21, 2024",Colorado,"Fort Collins","1900 W Mountain Ave",0,1,1,0,0,N/A
2973005,"July 19, 2024",Tennessee,Cookeville,"I-40 and S Willow Ave",0,1,0,0,1,N/A
2972520,"July 18, 2024","District of Columbia",Washington,"201 N St SW",0,3,0,0,0,N/A
2969139,"July 15, 2024",Tennessee,Madison,"808 Skyline Ridge Dr",0,1,0,1,1,N/A
2965831,"July 10, 2024",Georgia,Morrow,"1869 Mt Zion Rd",0,1,0,1,1,N/A
2963674,"July 8, 2024",Texas,Houston,"6000 block of Hollister St",0,1,0,0,1,N/A
2961586,"July 6, 2024",Virginia,Norfolk,"3800 block of Arcadia St",0,1,0,1,1,N/A
2961407,"July 5, 2024","New Mexico",Albuquerque,"100 Deputy Dean Miera Dr SW",0,1,0,0,0,N/A
2961386,"July 5, 2024",Idaho,"Fort Hall","Batt Ln",0,1,1,0,0,N/A
2958398,"July 4, 2024",Wyoming,"Yellowstone National Park (Mammoth)","41 Clover Ln",0,1,1,0,0,N/A
2958322,"July 3, 2024",California,"Los Angeles","S Broadway and E Rosecrans Ave",0,1,0,0,1,N/A
2956724,"July 2, 2024",Oklahoma,"Oklahoma City","2200 block of W Eubanks St",0,1,1,0,0,N/A
2956139,"July 1, 2024",Arizona,Phoenix,"400 W Southern Ave",0,1,0,0,0,N/A
2954384,"June 30, 2024",Iowa,Waterloo,"1200 block of E 4th St",0,2,1,0,0,N/A
2953245,"June 29, 2024",Illinois,"Chicago Heights (Ford Heights)","Woodlawn Ave and Ambassador Ln",1,1,0,0,0,N/A
2951899,"June 27, 2024",Michigan,Osseo,"Beecher Rd and Lamb Rd",1,0,1,0,0,N/A
2945819,"June 21, 2024",Arkansas,Fordyce,"920 W 4th St",4,9,0,1,1,N/A
2948281,"June 20, 2024","New York",Ogdensburg,"800 Park St",0,1,0,0,0,N/A
2943390,"June 17, 2024",Missouri,Springfield,"1400 block of E Blaine St",0,1,0,0,1,N/A
2941056,"June 15, 2024",Florida,Tampa,"14000 block of Cactus Wren Pl",2,1,1,0,0,N/A
2939673,"June 14, 2024",Texas,Spring,"5310 Slashwood Ln",0,1,0,0,1,N/A
2938765,"June 13, 2024",Virginia,Leesburg,"41450 Shreve Mill Rd",0,1,0,0,0,N/A
2939306,"June 13, 2024",Indiana,"Fort Wayne","4700 block of Holton Ave",0,1,0,1,1,N/A
3256282,"June 13, 2024","New Jersey",Fords,"1050 King Georges Post Rd",0,2,1,0,0,N/A
2939195,"June 13, 2024","New Jersey",Edison,"1050 King Georges Post Rd",0,2,1,0,0,N/A
2937870,"June 12, 2024",Illinois,Dixon,"402 Wild Rice Ln",0,3,0,1,1,N/A
2937134,"June 11, 2024",Tennessee,Rockford,"1105 Jacob Springs Blvd",0,2,0,0,1,N/A
2936346,"June 10, 2024","North Carolina","Oak Ridge","7504 Skippers Trace",0,1,0,1,1,N/A
2932658,"June 6, 2024",Louisiana,"Baton Rouge","5600 block of Robertson Ave",0,2,1,0,0,N/A
2932921,"June 5, 2024",Massachusetts,Springfield,"600 block of State St",0,1,0,0,3,N/A
2931110,"June 4, 2024",Texas,Jasper,"109 Parker Dr",0,1,1,0,0,N/A
2929793,"June 3, 2024","New York","Corona (Queens)","23rd Ave and 82nd St",0,2,0,1,1,N/A
2927825,"June 1, 2024",Arizona,Sacaton,"629 W Moffett Rd",2,4,0,2,2,N/A
2925469,"May 30, 2024",Oklahoma,Tulsa,"9416 E 65th St",0,1,1,0,0,N/A
2925929,"May 30, 2024",Minnesota,Minneapolis,"2221 Blaisdell Ave",3,3,1,0,0,N/A
2927687,"May 29, 2024",Missouri,"Saint Louis","2100 block of Gasconde St",0,1,0,0,0,N/A
2923033,"May 28, 2024",Arizona,Phoenix,"S 10th St and E Southern Ave",0,1,1,0,0,N/A
2921467,"May 26, 2024","North Carolina",Hickory,"534 US-70 SW",0,1,0,1,2,N/A
2921960,"May 24, 2024",Maryland,Baltimore,"3400 block of S Hanover St",0,1,1,0,0,N/A
2919615,"May 24, 2024",Florida,Bradenton,"6305 Cortez Rd W",0,1,0,0,1,N/A
2917703,"May 22, 2024","North Carolina",Wilmington,"915 S 11th Street",0,1,1,0,0,N/A
2918141,"May 22, 2024",Arkansas,"North Little Rock","7000 block of Flintrock Rd",0,1,0,1,1,N/A
2915758,"May 20, 2024","District of Columbia",Washington,"7th St NW and Oglethorpe St NW",0,1,0,0,2,N/A
2913268,"May 18, 2024","North Carolina",Gastonia,"466 S King St",0,1,1,0,0,N/A
2910367,"May 15, 2024","New Mexico",Roswell,"1300 block of N Main St",0,1,1,0,0,N/A
2909223,"May 14, 2024",Texas,"Big Spring","S Monticello St and Barnes Ave",0,1,0,0,1,N/A
2909283,"May 14, 2024","New Mexico",Tucumcari,"4329 Quay Rd 49",0,1,1,0,0,N/A
2907467,"May 12, 2024",Ohio,Columbus,"Georgesville Rd and Clime Rd",0,1,1,0,0,N/A
2906667,"May 11, 2024",Georgia,Atlanta,"1430 Desoto Ave SW",0,3,1,0,0,N/A
2912760,"May 9, 2024",Texas,"La Grange",N/A,0,1,0,0,0,N/A
2904542,"May 8, 2024",Texas,Brownsville,"35 Coahuila Ct",0,1,0,0,1,N/A
2903175,"May 7, 2024",Indiana,Anderson,"2500 Broadway St",0,1,0,1,0,N/A
2901486,"May 5, 2024",Wisconsin,Milwaukee,"W Scott St and S Cesar E Chavez Dr",0,1,0,0,1,N/A
2900856,"May 4, 2024",Washington,"Moses Lake","2822 W Driggs Dr",0,1,0,1,1,N/A
2898523,"May 2, 2024",Alabama,Skyline,"AL-79 and Co Rd 143",0,1,1,0,0,N/A
2898961,"May 2, 2024",California,Colfax,"501 S Auburn St",0,1,1,0,0,N/A
2898503,"May 2, 2024",California,"San Jose","6198 San Ignacio Ave",0,2,0,1,1,N/A
2893900,"April 29, 2024","North Carolina",Charlotte,"5525 Galway Dr",4,4,1,0,0,N/A
2892952,"April 28, 2024",Louisiana,Kenner,"700 block of Farm Ave",0,5,1,0,0,N/A
2893478,"April 27, 2024",Utah,Vernal,"750 N and 400 E",0,1,0,1,1,N/A
2893333,"April 27, 2024","South Carolina",Allendale,"Raysor Rd and Carroll St",0,1,0,0,0,N/A
2892086,"April 27, 2024",Florida,Lakeland,"7036 Green Rd",0,2,1,0,0,N/A
2892632,"April 25, 2024",Texas,Alamo,"423 N Tower Rd",0,1,0,0,0,N/A
2887589,"April 22, 2024",California,"West Covina","E Garvey Ave N and Barranca St",0,1,0,0,1,N/A
2885607,"April 20, 2024","North Carolina",Mooresville,"113 Northampton Dr",0,1,1,0,0,N/A
2885713,"April 20, 2024",Louisiana,"Bossier City",N/A,0,1,0,0,0,N/A
2883607,"April 18, 2024",California,Torrance,"4824 Torrance Blvd",0,1,0,1,1,N/A
2882951,"April 17, 2024",Washington,"Seattle (Tukwila)","16500 Southcenter Pkwy",0,1,1,0,0,N/A
2882868,"April 17, 2024","New York",Albany,"N Main Ave and Western Ave",0,1,1,0,0,N/A
2882785,"April 16, 2024",Georgia,Statesboro,"1400 Statesboro Pl Cir",0,1,0,1,1,N/A
2881136,"April 15, 2024","New Jersey",Montclair,"100 block of Forest St",0,1,0,1,1,N/A
2880593,"April 14, 2024",Florida,Tampa,"4824 Ridge Point Dr",0,1,0,0,1,N/A
2877677,"April 12, 2024",Tennessee,Memphis,"Horn Lake Rd and Charter Ave",1,2,1,1,1,N/A
2878092,"April 10, 2024",Florida,Homestead,"11700 SW 304th St",0,1,0,0,0,N/A
2875786,"April 10, 2024",Michigan,Lansing,"2009 W Holmes Rd",0,2,0,1,1,N/A
2875960,"April 10, 2024",Minnesota,Minnetonka,"13419 E Crestwood Dr",0,2,1,0,0,N/A
2875255,"April 8, 2024",Missouri,"Kansas City","E 46th St and S Benton Ave",0,1,0,0,1,N/A
2872613,"April 6, 2024",Florida,"Miami (Doral)","3450 NW 83rd Ave",1,7,1,0,0,N/A
2875680,"April 3, 2024",Arizona,Scottsdale,"10137 E Osborn Rd",0,4,0,0,0,N/A
2869845,"April 2, 2024","North Carolina",Greenville,"600 Glen Dale Dr",0,1,0,0,1,N/A
2868081,"March 31, 2024",Ohio,"New Philadelphia","8th St NW and Fair Ave",0,1,1,0,0,N/A
2870537,"March 29, 2024","New Jersey",Hammonton,"840 Piney Hollow Rd",0,3,0,0,0,N/A
2866043,"March 29, 2024",Nevada,Sparks,"1400 block of Geenbrae Dr",0,3,1,0,0,N/A
2866640,"March 29, 2024",Arizona,Phoenix,"35th Ave and Southern Ave",0,1,0,0,3,N/A
2860902,"March 24, 2024",Indiana,Indianapolis,"9439 E Washington St",0,5,1,0,0,N/A
2861380,"March 24, 2024",Arkansas,"North Little Rock","2300 block of AR-161",0,1,0,0,1,N/A
2859117,"March 21, 2024",Illinois,Chicago,"3800 block of W Ferdinand St",0,1,1,0,0,N/A
2858575,"March 21, 2024",Florida,"Fort Lauderdale","1500 SE 17th St Cswy",0,1,1,0,0,N/A
2857830,"March 20, 2024",Idaho,Boise,"1055 N Curtis Rd",0,3,0,0,1,N/A
2857761,"March 19, 2024",Arkansas,"Little Rock","4 Durance Ct",0,1,1,0,0,N/A
2857728,"March 19, 2024",Missouri,Forsyth,"US-160 and MO-76",0,1,0,0,1,N/A
2856462,"March 18, 2024",Kentucky,Monticello,"Carters Dock Rd",0,1,1,0,0,N/A
2856746,"March 18, 2024",Massachusetts,Boston,"80 Esmond St",0,1,0,0,1,N/A
2855131,"March 16, 2024",Texas,Mcallen,"S FM 494 and Old Military Hwy",0,1,0,1,1,N/A
2853056,"March 14, 2024",Texas,Dallas,"3200 block of Easter Ave",0,1,0,0,1,N/A
2850608,"March 11, 2024",Illinois,"Oak Lawn","10825 Central Ave",0,1,0,0,1,N/A
2850950,"March 11, 2024",Arkansas,"Hot Springs National Park (Hot Springs)","2000 Albert Pike Rd",0,1,1,0,0,N/A
2849797,"March 10, 2024",Mississippi,Perkinston,"1534 US-49",1,1,1,0,0,N/A
2850237,"March 10, 2024","New Mexico","Santa Fe","2400 block of Vereda De Encanto",0,1,1,1,1,N/A
2848938,"March 8, 2024",Florida,Tallahassee,"2738 N Monroe St",0,1,0,0,1,N/A
2848571,"March 8, 2024",Tennessee,Memphis,"I-240 and S Pkwy E",0,1,0,1,1,N/A
2849044,"March 8, 2024","New Jersey",Trenton,"1800 block of Orchard Ave",0,1,1,0,0,N/A
2844381,"March 4, 2024",California,"Santa Rosa","Stony Point Rd and Todd Rd",0,2,0,1,0,N/A
2843803,"March 3, 2024",Illinois,Chicago,"900 block of N Harding Ave",0,2,0,0,0,N/A
2843628,"March 2, 2024",Florida,"Miami Beach","126 Venetian Way",0,1,0,0,0,N/A
2843174,"March 1, 2024",Minnesota,"Saint Paul","900 block of Euclid St",0,1,0,0,1,N/A
2843014,"March 1, 2024",Mississippi,Meridian,"MS-493 and N Hills St",0,1,1,0,0,N/A
2840998,"February 29, 2024","District of Columbia",Washington,"410 M St SE",0,1,0,0,1,N/A
2841692,"February 29, 2024",Missouri,Independence,"1111 N Elsea Smith Rd",2,2,0,1,1,N/A
2841716,"February 29, 2024","West Virginia","Charleston (Sissonville)","Walker Dr and Applehill Ln",0,1,0,0,1,N/A
2842061,"February 28, 2024",Kentucky,Lexington,"900 block of Royal Ave",0,1,0,0,3,N/A
2838309,"February 23, 2024",Montana,"Great Falls","77 Wexford Ln",0,1,1,0,0,N/A
2833400,"February 19, 2024",Alabama,Mobile,"12251 Tanner Williams Rd",0,1,0,0,0,N/A
2832334,"February 18, 2024",Minnesota,Burnsville,"12605 33rd Ave",3,1,1,0,0,N/A
2832118,"February 17, 2024",Pennsylvania,Chester,"W 14th and Arbor Dr",0,2,1,0,0,N/A
2830670,"February 16, 2024",California,"Los Angeles","13206 Paxton St",0,1,0,0,1,N/A
2832015,"February 16, 2024",Washington,Kent,"Willis St and Washington Ave",0,1,0,0,1,N/A
2829856,"February 15, 2024",Michigan,"Battle Creek","62 E Michigan Ave",0,1,1,0,0,N/A
2828313,"February 14, 2024","District of Columbia",Washington,"5032 Hanna Pl SE",0,3,0,0,1,N/A
2828840,"February 14, 2024",Maine,Minot,"1089 Woodman Hill Rd",0,1,0,0,1,N/A
2828784,"February 14, 2024",Missouri,"Saint Louis","3900 block of N Broadway",0,1,0,0,0,N/A
2829013,"February 13, 2024",Illinois,Chillicothe,"N Finney St and Matthews St",0,1,1,0,0,N/A
2826539,"February 11, 2024",Ohio,Ontario,"1019 Landings Ct",0,2,0,0,1,N/A
2825172,"February 9, 2024",California,"Temple City","8838 E Las Tunas Dr",0,1,0,0,0,N/A
2824843,"February 9, 2024",Ohio,Youngstown,"Firnley Ave and Ravenwood Ave",0,1,0,0,0,N/A
2823874,"February 8, 2024",Tennessee,Maryville,"4900 block of Sevierville Rd",1,1,0,0,1,N/A
2822476,"February 7, 2024",Louisiana,Shreveport,"8200 Pines Rd",0,1,1,0,0,N/A
2822404,"February 7, 2024",Pennsylvania,"Lansdowne (East Lansdowne)","58 Lewis Ave",4,2,1,0,0,N/A
2822185,"February 6, 2024",Illinois,"Granite City","2400 block of Delmar Ave",0,1,1,0,0,N/A
2818628,"February 2, 2024",Nevada,"Las Vegas","N US-95 and E Charleston Blvd",0,1,0,0,1,N/A
2818923,"February 2, 2024",Nebraska,Kearney,"10 E 31st St",0,1,0,0,1,N/A
2818897,"February 2, 2024",Oklahoma,Gracemont,N/A,0,2,0,1,0,N/A
2818325,"February 1, 2024",Mississippi,Meridian,"510 22nd Ave",0,1,0,1,1,N/A
2816066,"January 31, 2024",Pennsylvania,Philadelphia,"1300 block of King Pl",0,1,0,0,1,N/A
2813433,"January 28, 2024",Florida,"Palm Bay","473 Forgal Ave",3,2,1,0,0,N/A
2814424,"January 28, 2024",Tennessee,Ooltewah,"I-75 and US-64",0,2,1,0,0,N/A
2812423,"January 26, 2024",Pennsylvania,Philadelphia,"2859 N Mascher St",0,1,1,0,0,N/A
2811033,"January 24, 2024",California,"Union City","33370 Dowe Ave",1,1,1,0,0,N/A
2810835,"January 24, 2024",Missouri,Clarence,"MO-151 and US-36 BUS",0,1,0,1,1,N/A
2809503,"January 23, 2024",Indiana,Martinsville,"7000 block of Beech Grove Rd",0,1,1,0,0,N/A
2808945,"January 22, 2024","Rhode Island",Cranston,"18 Slate Hill Dr",0,1,0,0,0,N/A
2807390,"January 20, 2024",Massachusetts,Wilbraham,"Old Carriage Dr",0,1,0,1,1,N/A
2805295,"January 18, 2024",California,Dinuba,"Kern St and I St",0,1,0,1,1,N/A
2803984,"January 17, 2024",Florida,Miami,"22291 SW 162nd Ave",0,2,1,0,0,N/A
2803301,"January 16, 2024","New York",Brooklyn,"1969 Bergen St",0,2,0,1,0,N/A
2802092,"January 14, 2024",Alabama,"Pleasant Grove","400 block of 5th Way",0,1,0,1,0,N/A
2801819,"January 14, 2024","New York",Rochester,"709 Garfield St",0,1,0,1,1,N/A
2801040,"January 13, 2024",Texas,"San Antonio","8200 block of Marbach Rd",0,1,1,0,0,N/A
2800767,"January 11, 2024",Illinois,Quincy,"Third St and Elm St",0,1,1,0,0,N/A
2800007,"January 11, 2024",Michigan,Detroit,"12900 block of Burt Rd",0,1,0,1,1,N/A
2799500,"January 11, 2024",Pennsylvania,Scranton,"500 block of Hyde Pk",0,1,0,1,1,N/A
2798483,"January 9, 2024",Illinois,Chicago,"7200 block of S Spaulding Ave",0,1,0,0,0,N/A
2796755,"January 8, 2024",Illinois,Chicago,"30 E Oak St",0,1,0,1,1,N/A
2795776,"January 5, 2024",Arizona,Peoria,"8425 W Bell Rd",0,1,1,0,0,N/A
2794744,"January 3, 2024",Pennsylvania,Monroeville,"Monroeville Blvd and Stonecliffe Dr",0,1,0,0,1,N/A
2792522,"January 2, 2024",Wisconsin,Milwaukee,"1818 W Fairmount Ave",0,1,0,0,1,N/A
2793791,"January 2, 2024",Florida,"Fort Lauderdale","200 block of NW 22nd St",0,1,0,1,1,N/A
2792127,"January 1, 2024",Hawaii,Honolulu,"1400 block of University Ave",0,3,1,0,0,N/A
2790578,"December 30, 2023","New Mexico",Albuquerque,"7817 Central Ave NE",0,1,0,1,0,N/A
2789784,"December 29, 2023",Massachusetts,Fairhaven,"125 Sconticut Neck Rd",0,1,1,0,0,N/A
2789612,"December 28, 2023","New Jersey",Iselin,"Garden State Pkwy and Wood Ave",0,1,1,0,0,N/A
2788659,"December 27, 2023","New York",Bronx,"1161 E 225th St",0,1,0,0,0,N/A
2785433,"December 23, 2023",Texas,Humble,"2402 Cactus Bend Dr",0,1,0,1,0,N/A
2785365,"December 21, 2023",Arizona,Tucson,"9000 block of N Kanawha St",0,2,0,1,1,N/A
2782562,"December 20, 2023",Florida,Deltona,"3230 Whitehorse Ct",0,1,0,0,1,N/A
2784571,"December 20, 2023",Colorado,Denver,"85 Leona Dr",0,1,1,0,0,N/A
2781350,"December 17, 2023","West Virginia",Martinsburg,"117 Connell St",0,2,1,0,0,N/A
2779716,"December 15, 2023",Tennessee,Trenton,"100 block of Eldad Rd",0,1,0,1,0,N/A
2779445,"December 15, 2023",Oregon,"Grants Pass","US-199 and Allen Creek Rd",0,1,1,0,0,N/A
2778649,"December 14, 2023","New York","New York (Manhattan)","Eldridge St and Stanton St",0,1,1,0,0,N/A
2777926,"December 13, 2023",Michigan,Saginaw,"4806 Dixie Hwy",0,1,1,0,0,N/A
2775272,"December 10, 2023",Florida,Ocala,"9355 SE Maricamp Rd",0,2,0,0,0,N/A
2775187,"December 10, 2023",Pennsylvania,Philadelphia,"Frankford Ave and Welsh Rd",0,2,0,1,1,N/A
2774859,"December 9, 2023",Alabama,Montgomery,"Poplar St and Ann St",0,2,0,1,1,N/A
2773562,"December 7, 2023",Minnesota,"Saint Paul","Cretin Ave N and Marshall Ave",0,1,1,0,0,N/A
2774492,"December 7, 2023",California,"San Diego","10525 4S Commons Dr",0,1,1,0,0,N/A
2771255,"December 5, 2023",Texas,Austin,"7104 Berkman Dr",6,3,0,0,1,N/A
2770444,"December 3, 2023",Virginia,Roanoke,"3038 Melrose Ave NW",0,1,1,0,0,N/A
2768828,"December 2, 2023",Texas,Houston,"7000 block of Harwin Dr",0,1,1,0,0,N/A
2768597,"December 1, 2023",California,Victorville,"13660 Bear Valley Rd",0,1,1,0,0,N/A
2768129,"December 1, 2023",Connecticut,"West Haven","296 Terrace Ave",0,1,1,0,0,N/A
2767518,"November 29, 2023",Virginia,Richmond,"4800 block of Hillbrook Ave",0,1,0,0,1,N/A
2765508,"November 27, 2023",Texas,"Fort Worth","6454 Brentwood Stair Rd",0,1,0,0,1,N/A
2764098,"November 26, 2023",Illinois,"Bedford Park","6800 S Archer Rd",0,1,0,0,1,N/A
2763490,"November 24, 2023",Mississippi,Meridian,"9417 US-495",1,2,0,0,1,N/A
2763383,"November 24, 2023",Pennsylvania,"North Versailles","200 block of Arlington Ave",0,1,0,0,1,N/A
2762196,"November 22, 2023","District of Columbia",Washington,"1112 M St NW",0,1,1,0,0,N/A
2760012,"November 20, 2023",Florida,"Miami Gardens","NW 154th St and NW 18th Ave",0,1,0,0,2,N/A
2760102,"November 20, 2023",Alabama,Oneonta,"Sand Valley Rd",0,1,1,0,0,N/A
2757943,"November 16, 2023",California,Lemoore,"23310 Elgin Ave",0,2,0,0,0,N/A
2756799,"November 16, 2023",Texas,Dallas,"9900 block of Adleta Blvd",0,1,0,1,1,N/A
2757276,"November 16, 2023","South Carolina","Fair Play","Shelor Ferry Rd and Black Bass Rd",0,1,0,1,1,N/A
2755229,"November 14, 2023","New York",Yonkers,"Saw Mill River Pkwy and Tompkins Ave",0,1,0,0,1,N/A
2754180,"November 13, 2023",Michigan,Coloma,"4300 block of Bundy Rd",0,1,1,0,0,N/A
2754451,"November 13, 2023",Arizona,Mesa,"760 E Broadway Rd",0,1,1,0,1,N/A
2753210,"November 12, 2023",Virginia,Petersburg,"3400 block of Boisseau St",0,1,0,0,1,N/A
2752776,"November 11, 2023",Texas,Houston,"5201 Southwest Fwy",0,1,1,0,0,N/A
2752679,"November 11, 2023",Texas,Austin,"9308 Bernoulli Dr",1,1,1,0,0,N/A
2752541,"November 10, 2023",Pennsylvania,Leechburg,"PA-356 and Melwood Rd",0,1,0,0,1,N/A
2749665,"November 7, 2023","North Carolina",Maxton,"1265 Old Red Springs Rd",0,2,0,1,1,N/A
2750240,"November 7, 2023",Texas,Houston,"18800 block of Tomball Pkwy",0,1,0,1,0,N/A
2750127,"November 6, 2023",Indiana,Elkhart,"700 block of W Franklin St",0,1,1,0,0,N/A
2749909,"November 6, 2023",Kansas,Wichita,"3630 N Maize Rd",0,1,0,1,0,N/A
2749285,"November 6, 2023",Illinois,Chicago,"7300 block of S Dante Ave",0,1,1,0,0,N/A
2747150,"November 4, 2023",Ohio,"North Olmsted","28456 Alden Dr",1,1,1,0,0,N/A
2745828,"November 2, 2023","South Carolina",Bishopville,"Peel Rd",0,1,0,0,0,N/A
2746268,"November 2, 2023",Virginia,Petersburg,"Whitehill Dr",0,1,0,0,0,N/A
2744464,"October 29, 2023",Tennessee,Madisonville,"Meadow View Ln",0,1,0,0,1,N/A
2740131,"October 26, 2023",Indiana,Indianapolis,"2055 Shadeland Ave",0,1,1,0,0,N/A
2740356,"October 26, 2023",Ohio,Clayton,"300 block of Hacker Rd",0,1,1,0,0,N/A
2738400,"October 25, 2023",Virginia,"Petersburg (North Dinwiddie)","River Rd and Ashley Ln",0,1,0,0,1,N/A
2737822,"October 25, 2023",Georgia,Douglasville,"2900 block of N Bear Dr",1,1,0,1,1,N/A
2737768,"October 24, 2023",Illinois,Springfield,"1600 block of Toronto Rd",0,1,0,0,1,N/A
2737690,"October 24, 2023","District of Columbia",Washington,"2100 block of New York Ave NE",0,1,0,0,0,N/A
2735144,"October 21, 2023",Tennessee,"La Vergne","670 Stones River Rd",0,2,1,0,0,N/A
2733770,"October 19, 2023","District of Columbia",Washington,"2800 block of Gainesville St SE",0,1,1,0,0,N/A
2734114,"October 19, 2023",Texas,"San Antonio","1600 block of Amistad Pass",0,2,0,0,1,N/A
2733458,"October 18, 2023",California,"Thousand Palms","72440 E Ramon Rd",0,1,0,1,2,N/A
2732589,"October 17, 2023",Arizona,Tucson,"4295 E 29th St",0,1,0,0,1,N/A
2731164,"October 15, 2023",California,"Red Bluff","I-5 and Flores Ave",0,1,1,0,0,N/A
2730157,"October 13, 2023",Georgia,"Stone Mountain","1310 Wood Bend Dr",0,1,0,0,1,N/A
2729781,"October 13, 2023",Ohio,Sidney,"Comanche Dr",0,1,0,0,1,N/A
2728983,"October 12, 2023",Pennsylvania,Philadelphia,"8500 Essington Ave",1,1,1,0,2,N/A
2728246,"October 12, 2023",Minnesota,Princeton,"225 190th Ave NE",0,5,0,1,1,N/A
2728466,"October 12, 2023",Texas,Huntsville,"144 I-45",0,1,1,0,0,N/A
2726610,"October 8, 2023",Georgia,Rossville,"Bragg Cir",0,1,1,0,0,N/A
2725923,"October 7, 2023",Kentucky,Adolphus,"New Buck Creek Rd and Trevelstead Rd",0,1,1,0,0,N/A
2725108,"October 6, 2023",Kansas,"Kansas City","Parallel Pkwy and N 110th St",0,1,0,0,0,N/A
2723247,"October 4, 2023",Pennsylvania,Philadelphia,"7500 block of Whitaker Ave",0,4,1,0,0,N/A
2723283,"October 4, 2023",Oklahoma,Davis,"I-35 and OK-7",1,1,0,0,0,N/A
2723662,"October 4, 2023",Colorado,Pueblo,"4200 block of Surfwood Ln",0,1,0,0,1,N/A
2722697,"October 1, 2023",Alaska,Anchorage,"Independence Dr",0,1,0,1,1,N/A
2720027,"September 30, 2023",Oregon,Salem,"OR-22 and Doaks Ferry Rd",1,1,1,1,2,N/A
2718690,"September 29, 2023","South Carolina",Irmo,"1170 Kinley Rd",0,2,1,0,0,N/A
2716660,"September 27, 2023","South Carolina","Johns Island","Harry Wilson Rd and Mary Ann Point Rd",0,2,1,0,0,N/A
2715266,"September 25, 2023",Florida,Tallahassee,"2300 block of Sandpiper St",0,1,0,0,1,N/A
2715326,"September 22, 2023",Pennsylvania,"Upper Darby","100 block of Terrace Ave",0,1,0,0,1,N/A
2712491,"September 20, 2023",Tennessee,Memphis,"6188 Ashton Rd",0,1,0,0,1,N/A
2711224,"September 19, 2023","North Carolina",Fayetteville,"7805 Ramsey St",0,1,0,1,1,N/A
2708667,"September 17, 2023",Texas,Woodville,"700 block of S Pecan St",0,1,1,0,0,N/A
2706761,"September 14, 2023",Oregon,Eugene,"599 Coburg Rd",0,1,1,0,0,N/A
2706812,"September 14, 2023",Texas,Dallas,"4847 Scyene Rd",1,1,0,1,1,N/A
2706131,"September 12, 2023",Texas,Laredo,US-59,0,1,0,0,0,N/A
2704847,"September 12, 2023",Georgia,Swainsboro,"Colegrove Dr",0,1,0,0,1,N/A
2703053,"September 9, 2023",Nevada,"Las Vegas","CC Rte 215 and Lone Mountain Rd",0,1,0,0,0,N/A
2701033,"September 7, 2023",Kentucky,Louisville,"4000 block of W Kentucky St",0,1,0,0,1,N/A
2700300,"September 6, 2023","South Carolina",Lexington,"100 block of Prismatic Way",1,1,1,0,0,N/A
2699744,"September 5, 2023",Texas,"San Antonio","Iroquois St and Ute St",0,1,0,0,1,N/A
2695876,"August 31, 2023",Oregon,Springfield,"1841 Market St",0,2,0,0,1,N/A
2695819,"August 30, 2023",Texas,Seguin,"800 block of I-10 W Access Rd",0,1,1,0,0,N/A
2695050,"August 30, 2023","New York","Corona (Queens)","70th St and Queens Blvd",0,1,0,1,2,N/A
2695804,"August 30, 2023",Texas,"San Antonio","611 SW Loop 410",0,1,1,0,0,N/A
2693145,"August 28, 2023",Florida,"Lehigh Acres","Harlow Ave S and 22nd St SW",0,1,1,0,0,N/A
2691881,"August 26, 2023",Louisiana,Vinton,"LA-108 and Gum Island Rd",0,1,1,0,0,N/A
2691861,"August 26, 2023",Texas,"San Marcos","1800 Post Rd",0,1,0,0,1,N/A
2690335,"August 24, 2023",California,Bakersfield,"11300 block of Andretti Ave",0,1,1,0,0,N/A
2690132,"August 24, 2023",Texas,"San Antonio","100 block of Oriental Ave",0,3,0,0,1,N/A
2690136,"August 24, 2023",Missouri,Troy,"Creech School Rd",0,1,0,0,0,N/A
2689333,"August 23, 2023",Washington,Tacoma,"9600 block of S Hosmer St",0,1,0,0,1,N/A
2688888,"August 23, 2023",Ohio,"Warren (Howland)","Highlawn Ave SE",0,4,1,0,0,N/A
2686540,"August 20, 2023",Illinois,Bolingbrook,"125 W Briarcliff Rd",0,1,0,0,1,N/A
2683944,"August 17, 2023",Texas,Humble,"15111 Silhouette Ridge",0,3,0,0,1,N/A
2682600,"August 16, 2023",California,"San Jose","Race St and Auzerais Ave",0,1,0,0,1,N/A
